fps,frames_with_no_detection,area_bb,total_avg_displacement_x,total_avg_displacement_y,total_avg_displacement_x_abs,total_avg_displacement_y_abs
125.3752615531775,0,8332.449748743718,-0.23096446700507614,-0.018666666666666668,52.41878172588832,26.653333333333332
104.53094080996885,0,8288.603092783505,-0.32987012987012987,0.0106951871657754,54.55844155844156,21.93048128342246
99.859625732108,0,8664.157333333333,-0.8284182305630027,0.027472527472527472,54.35656836461126,27.71978021978022
95.35543127358704,0,8288.480582524271,-5.264563106796117,0.11053984575835475,57.62378640776699,25.22107969151671
94.70520231213872,0,8618.92857142857,1.2523809523809524,-0.065,52.34761904761905,21.68
96.1268764467261,0,8356.913924050634,-0.04060913705583756,-0.07923497267759563,56.06091370558376,24.96448087431694
76.40315499936244,0,8330.943765281174,-0.21182266009852216,0.0532994923857868,56.330049261083744,23.29187817258883
96.79684290692576,11,8404.446753246753,0.12532637075718014,-0.016483516483516484,56.391644908616186,24.84065934065934
104.6352500935512,0,8301.405339805826,0.22493887530562348,-0.03553299492385787,53.54034229828851,23.18781725888325
126.70464912545691,0,8507.780548628429,-0.17794486215538846,-0.02564102564102564,55.12531328320802,24.194871794871794
80.56363566516845,0,8468.417283950617,0.20843672456575682,0.007633587786259542,56.977667493796524,23.936386768447836
91.83735849882858,0,8361.447867298579,-0.8062953995157385,0.10653753026634383,52.932203389830505,24.86682808716707
85.75905782285106,0,8506.356783919598,0.9872448979591837,-0.07512953367875648,55.74744897959184,26.696891191709845
93.39562225834466,0,8388.272727272728,0.6005089058524173,-0.010416666666666666,64.22900763358778,27.979166666666668
75.92737278470702,0,8530.39898989899,-0.5229591836734694,0.03626943005181347,62.24234693877551,27.04663212435233
64.71093557146384,0,8453.676020408164,1.0282776349614395,-0.0891891891891892,59.681233933161955,28.12162162162162
95.83256791646674,0,8738.177339901478,-0.48883374689826303,-0.002583979328165375,57.526054590570716,25.76485788113695
126.5670056428981,0,8480.561538461538,0.22422680412371135,0.03926701570680628,58.73453608247423,25.740837696335078
93.95631818283641,0,8548.123737373737,0.06345177664974619,-0.06561679790026247,62.32233502538071,26.301837270341206
93.02484031227822,0,8533.85396039604,0.7642679900744417,-0.007853403141361256,59.225806451612904,24.458115183246072
76.8722554158572,0,8418.299232736574,-0.6828644501278772,0.005291005291005291,58.87723785166241,24.761904761904763
190.84102284102283,10,8676.810606060606,0.7146464646464646,-0.059895833333333336,59.38131313131313,24.549479166666668
118.18269935193013,0,8479.622994652407,-0.3333333333333333,0.07162534435261708,62.145161290322584,25.140495867768596
79.06173304932989,0,8561.192708333334,0.1409921671018277,0.008108108108108109,63.404699738903396,24.60810810810811
63.1976856316297,8,8483.794594594594,0.43089430894308944,0.01675977653631285,65.0,27.88826815642458
88.56590227627856,0,8563.783068783068,-0.6702412868632708,0.005555555555555556,65.75871313672923,25.927777777777777
